"","player_name","player_id","combWoba","combXwoba","combLaunch_angle","combLaunch_speed","combBatted_ball_direction_0","combBatted_ball_direction_1","combBatted_ball_direction_2"
"516","Rusney Castillo","628329","0.328884955752212","0.289911504424779","0.471681415929204","88.0221238938053","72","94","60"
"517","Guillermo Heredia","628338","0.297993855606759","0.292821812596006","9.03671274961598","83.1906298003072","220","242","189"
"518","Jung Ho Kang","628356","0.419142355008787","0.417676625659051","8.57768014059754","90.2425307557118","234","211","124"
"519","Yasmany Tomas","630111","0.419601977750309","0.405739184177998","7.78776266996292","90.2079110012361","274","298","237"
"520","Phillip Ervin","640447","0.380902912621359","0.34921359223301","15.9456310679612","85.0446601941748","72","72","62"
"521","Chad Pinder","640461","0.413841986455982","0.460164785553047","12.5160270880361","89.8273137697517","145","187","111"
"522","Tim Anderson","641313","0.387674196350999","0.352991311902693","7.92884448305821","85.6875760208514","436","442","273"
"523","Carlos Asuaje","641319","0.317509900990099","0.314871287128713","13.495297029703","84.4757425742574","153","153","98"
"524","Cody Bellinger","641355","0.444954712362301","0.411243574051408","16.3488372093023","89.4670746634027","336","295","186"
"525","Hunter Dozier","641531","0.374792452830189","0.395981132075472","13.1924528301887","89.0452830188679","104","88","73"
"526","Adam Engel","641553","0.330588","0.300106","11.924","82.8932","195","176","129"
"527","Mitch Garver","641598","0.374513307984791","0.354399239543726","12.2627376425856","88.5688212927757","91","100","72"
"528","Trey Mancini","641820","0.408801643192488","0.418069248826291","6.30974178403756","89.3164319248826","267","356","229"
"529","Dominic Smith","642086","0.370432558139535","0.389120930232558","13.0725581395349","88.7223255813954","75","89","51"
"530","Pat Valaika","642162","0.36949377593361","0.327933609958506","14.1688796680498","83.4970954356846","80","99","62"
"531","Amed Rosario","642708","0.352012567324955","0.326034111310592","7.2149012567325","86.6777378815081","156","254","147"
"532","Willy Adames","642715","0.43390306122449","0.361","8.63673469387755","86.4545918367347","67","74","55"
"533","Andrew Benintendi","643217","0.375806010928962","0.364483606557377","13.6062841530055","87.590072859745","363","425","310"
"534","Tony Kemp","643393","0.319484419263456","0.271495750708215","11.2915014164306","83.1951841359773","137","131","85"
"535","Isiah Kiner-Falefa","643396","0.32022","0.29356","6.066","83.802","102","108","90"
"536","Jeff McNeil","643446","0.381482926829268","0.325546341463415","13.9936585365854","85.2004878048781","67","76","62"
"537","Tyler White","643603","0.392725","0.36263","16.66625","88.5445","146","147","107"
"538","Ozzie Albies","645277","0.3642","0.338223448275862","15.2910344827586","86.3486896551724","270","283","172"
"539","Rafael Devers","646240","0.409851428571429","0.370192380952381","9.7112380952381","90.132380952381","156","230","139"
"540","Aledmys Diaz","649557","0.358810810810811","0.330038461538462","12.4168399168399","87.8746361746362","432","333","197"
"541","Gleyber Torres","650402","0.429820121951219","0.415207317073171","18.2335365853659","88.7817073170732","127","122","79"
"542","Greg Allen","656185","0.324423236514523","0.322804979253112","6.5941908713693","84.6597510373444","86","90","65"
"543","Matt Chapman","656305","0.438149671052632","0.399662828947368","16.2861842105263","92.0526315789474","219","236","153"
"544","Rhys Hoskins","656555","0.435552875695733","0.41378107606679","21.4779220779221","89.3788497217069","254","177","108"
"545","Kyle Schwarber","656941","0.445879738562092","0.453492810457516","14.6322875816993","90.0281045751634","312","277","176"
"546","Paul DeJong","657557","0.434864379084967","0.418437908496732","18.7080065359477","87.9093137254902","261","205","146"
"547","Yoan Moncada","660162","0.429593561368209","0.400086519114688","14.1555331991952","90.0619718309859","190","180","127"
"548","Shohei Ohtani","660271","0.517057777777778","0.495613333333333","12.2986666666667","92.5773333333333","76","94","55"
"549","Ronald Acuna Jr.","660670","0.488450617283951","0.458259259259259","12.9117283950617","90.8925925925926","122","136","66"
"550","Ian Happ","664023","0.47758064516129","0.454660215053763","13.4501075268817","89.0425806451613","179","163","123"
"551","Harrison Bader","664056","0.414546583850932","0.35660248447205","11.6223602484472","85.9347826086957","126","118","78"
"552","David Fletcher","664058","0.308278431372549","0.303364705882353","12.8454901960784","83.3745098039216","104","89","62"
"553","Scott Kingery","664068","0.329196374622357","0.336640483383686","16.8752265861027","85.5154078549849","114","138","79"
"554","Juan Soto","665742","0.449604430379747","0.40979746835443","5.5373417721519","89.3569620253164","103","128","85"
"555","Lourdes Gurriel Jr.","666971","0.402419689119171","0.39879792746114","10.3637305699482","90.2227979274611","81","61","51"
